'0:00.576',0.115
'0:00.580',0.117
'0:00.584',0.115
'0:00.588',0.117
'0:00.592',0.133
'0:00.596',0.147
'0:00.600',0.140
'0:00.604',0.140
'0:00.608',0.140
'0:00.612',0.140
'0:00.616',0.168
'0:00.620',0.210
'0:00.624',0.285
'0:00.628',0.393
'0:00.632',0.522
'0:00.636',0.685
'0:00.640',0.850
'0:00.644',0.990
'0:00.648',1.045
'0:00.652',1.040
'0:00.656',0.935
'0:00.660',0.757
'0:00.664',0.510
'0:00.668',0.225
'0:00.672',0.000
'0:00.676',-0.105
'0:00.680',-0.147
'0:00.684',-0.168
'0:00.688',-0.168
'0:00.692',-0.120
'0:00.696',-0.043
'0:00.700',0.007
'0:00.704',0.055
'0:00.708',0.070
'0:00.712',0.058
'0:00.716',0.040
'0:00.720',0.030
'0:00.724',0.043
'0:00.728',0.055
'0:00.732',0.070
'0:00.736',0.072
'0:00.740',0.065
'0:00.744',0.060
'0:00.748',0.037
'0:00.752',0.040
'0:00.756',0.037
'0:00.760',0.058
'0:00.764',0.055
'0:00.768',0.055
'0:00.772',0.048
'0:00.776',0.035
'0:00.780',0.048
'0:00.784',0.045
'0:00.788',0.060
'0:00.792',0.062
'0:00.796',0.060
'0:00.800',0.068
'0:00.804',0.055
'0:00.808',0.062
'0:00.812',0.052
'0:00.816',0.055
'0:00.820',0.055
'0:00.824',0.062
'0:00.828',0.068
'0:00.832',0.080
'0:00.836',0.092
'0:00.840',0.100
'0:00.844',0.090
'0:00.848',0.095
'0:00.852',0.092
'0:00.856',0.107
'0:00.860',0.110
'0:00.864',0.130
'0:00.868',0.140
'0:00.872',0.152
'0:00.876',0.145
'0:00.880',0.152
'0:00.884',0.150
'0:00.888',0.147
'0:00.892',0.165
'0:00.896',0.185
'0:00.900',0.195
'0:00.904',0.198
'0:00.908',0.200
'0:00.912',0.190
'0:00.916',0.195
'0:00.920',0.190
'0:00.924',0.207
'0:00.928',0.207
'0:00.932',0.210
'0:00.936',0.205
'0:00.940',0.190
'0:00.944',0.168
'0:00.948',0.155
'0:00.952',0.147
'0:00.956',0.140
'0:00.960',0.133
'0:00.964',0.150
'0:00.968',0.130
'0:00.972',0.130
'0:00.976',0.113
'0:00.980',0.110
'0:00.984',0.105
'0:00.988',0.100
'0:00.992',0.107
'0:00.996',0.105
'0:01.000',0.113
'0:01.004',0.113
'0:01.008',0.092
'0:01.012',0.080
'0:01.016',0.087
'0:01.020',0.092
'0:01.024',0.102
'0:01.028',0.115
'0:01.032',0.117
'0:01.036',0.122
'0:01.040',0.105
'0:01.044',0.095
'0:01.048',0.083
'0:01.052',0.062
'0:01.056',0.072
'0:01.060',0.072
'0:01.064',0.083
'0:01.068',0.075
'0:01.072',0.070
'0:01.076',0.062
'0:01.080',0.062
'0:01.084',0.077
'0:01.088',0.075
'0:01.092',0.087
'0:01.096',0.085
'0:01.100',0.092
'0:01.104',0.092
'0:01.108',0.090
'0:01.112',0.092
'0:01.116',0.070
'0:01.120',0.060
'0:01.124',0.072
'0:01.128',0.070
'0:01.132',0.087
'0:01.136',0.085
'0:01.140',0.080
'0:01.144',0.065
'0:01.148',0.072
'0:01.152',0.070
'0:01.156',0.077
'0:01.160',0.083
'0:01.164',0.072
'0:01.168',0.083
'0:01.172',0.075
'0:01.176',0.075
'0:01.180',0.070
'0:01.184',0.068
'0:01.188',0.072
'0:01.192',0.083
'0:01.196',0.092
'0:01.200',0.085
'0:01.204',0.083
'0:01.208',0.087
'0:01.212',0.075
'0:01.216',0.075
'0:01.220',0.070
'0:01.224',0.075
'0:01.228',0.085
'0:01.232',0.087
'0:01.236',0.095
'0:01.240',0.092
'0:01.244',0.090
'0:01.248',0.105
'0:01.252',0.147
'0:01.256',0.212
'0:01.260',0.312
'0:01.264',0.430
'0:01.268',0.605
'0:01.272',0.790
'0:01.276',0.963
'0:01.280',1.083
'0:01.284',1.107
'0:01.288',0.988
'0:01.292',0.760
'0:01.296',0.460
'0:01.300',0.130
'0:01.304',-0.120
'0:01.308',-0.228
'0:01.312',-0.260
'0:01.316',-0.250
'0:01.320',-0.205
'0:01.324',-0.128
'0:01.328',-0.072
'0:01.332',-0.025
'0:01.336',0.005
'0:01.340',0.013
'0:01.344',0.005
'0:01.348',0.000
'0:01.352',0.003
'0:01.356',-0.003
'0:01.360',0.013
'0:01.364',0.010
'0:01.368',0.010
'0:01.372',0.003
'0:01.376',0.003
'0:01.380',0.003
'0:01.384',-0.005
'0:01.388',-0.007
'0:01.392',-0.003
'0:01.396',-0.003
'0:01.400',0.005
'0:01.404',0.010
'0:01.408',0.005
'0:01.412',-0.007
'0:01.416',0.003
'0:01.420',-0.015
'0:01.424',0.000
'0:01.428',0.005
'0:01.432',0.007
'0:01.436',0.007
'0:01.440',0.005
'0:01.444',0.003
'0:01.448',-0.003
'0:01.452',0.000
'0:01.456',0.005
'0:01.460',0.020
'0:01.464',0.033
'0:01.468',0.045
'0:01.472',0.037
'0:01.476',0.033
'0:01.480',0.040
'0:01.484',0.043
'0:01.488',0.045
'0:01.492',0.058
'0:01.496',0.070
'0:01.500',0.077
'0:01.504',0.085
'0:01.508',0.077
'0:01.512',0.075
'0:01.516',0.087
'0:01.520',0.087
'0:01.524',0.113
'0:01.528',0.120
'0:01.532',0.133
'0:01.536',0.138
'0:01.540',0.138
'0:01.544',0.138
'0:01.548',0.135
'0:01.552',0.128
'0:01.556',0.128
'0:01.560',0.122
'0:01.564',0.120
'0:01.568',0.120
'0:01.572',0.122
'0:01.576',0.105
'0:01.580',0.092
'0:01.584',0.083
'0:01.588',0.068
'0:01.592',0.072
'0:01.596',0.072
'0:01.600',0.085
'0:01.604',0.058
'0:01.608',0.048
'0:01.612',0.050
'0:01.616',0.037
'0:01.620',0.030
'0:01.624',0.028
'0:01.628',0.035
'0:01.632',0.035
'0:01.636',0.037
'0:01.640',0.020
'0:01.644',0.018
'0:01.648',0.015
'0:01.652',0.018
'0:01.656',0.007
'0:01.660',0.015
'0:01.664',0.028
'0:01.668',0.033
'0:01.672',0.030
'0:01.676',0.015
'0:01.680',0.015
'0:01.684',0.020
'0:01.688',0.010
'0:01.692',0.035
'0:01.696',0.035
'0:01.700',0.043
'0:01.704',0.030
'0:01.708',0.033
'0:01.712',0.028
'0:01.716',0.033
'0:01.720',0.030
'0:01.724',0.030
'0:01.728',0.050
'0:01.732',0.048
'0:01.736',0.048
'0:01.740',0.043
'0:01.744',0.033
'0:01.748',0.025
'0:01.752',0.018
'0:01.756',0.020
'0:01.760',0.028
'0:01.764',0.035
'0:01.768',0.037
'0:01.772',0.035
'0:01.776',0.025
'0:01.780',0.025
'0:01.784',0.028
'0:01.788',0.030
'0:01.792',0.022
'0:01.796',0.025
'0:01.800',0.028
'0:01.804',0.033
'0:01.808',0.025
'0:01.812',0.015
'0:01.816',0.013
'0:01.820',0.007
'0:01.824',0.018
'0:01.828',0.022
'0:01.832',0.022
'0:01.836',0.028
'0:01.840',0.033
'0:01.844',0.028
'0:01.848',0.025
'0:01.852',0.022
'0:01.856',0.033
'0:01.860',0.035
'0:01.864',0.050
'0:01.868',0.052
'0:01.872',0.048
'0:01.876',0.035
'0:01.880',0.022
'0:01.884',0.015
'0:01.888',0.013
'0:01.892',0.018
'0:01.896',0.007
'0:01.900',0.010
'0:01.904',0.015
'0:01.908',0.007
'0:01.912',0.007
'0:01.916',0.007
'0:01.920',0.010
'0:01.924',0.018
'0:01.928',0.010
'0:01.932',0.018
'0:01.936',0.022
'0:01.940',0.015
'0:01.944',0.007
'0:01.948',-0.005
'0:01.952',-0.003
'0:01.956',-0.003
'0:01.960',0.000
'0:01.964',0.013
'0:01.968',0.010
'0:01.972',0.005
'0:01.976',0.000
'0:01.980',0.003
'0:01.984',0.000
'0:01.988',0.000
'0:01.992',0.010
'0:01.996',0.018
'0:02.000',0.020
'0:02.004',0.022
'0:02.008',0.033
'0:02.012',0.052
'0:02.016',0.110
'0:02.020',0.223
'0:02.024',0.365
'0:02.028',0.545
'0:02.032',0.748
'0:02.036',0.970
'0:02.040',1.137
'0:02.044',1.210
'0:02.048',1.202
'0:02.052',1.022
'0:02.056',0.735
'0:02.060',0.383
'0:02.064',0.058
'0:02.068',-0.158
'0:02.072',-0.240
'0:02.076',-0.268
'0:02.080',-0.287
'0:02.084',-0.282
'0:02.088',-0.250
'0:02.092',-0.180
'0:02.096',-0.138
'0:02.100',-0.090
'0:02.104',-0.080
'0:02.108',-0.080
'0:02.112',-0.075
'0:02.116',-0.085
'0:02.120',-0.095
'0:02.124',-0.085
'0:02.128',-0.077
'0:02.132',-0.075
'0:02.136',-0.077
'0:02.140',-0.077
'0:02.144',-0.095
'0:02.148',-0.090
'0:02.152',-0.098
'0:02.156',-0.095
'0:02.160',-0.095
'0:02.164',-0.085
'0:02.168',-0.083
'0:02.172',-0.075
'0:02.176',-0.087
'0:02.180',-0.085
'0:02.184',-0.085
'0:02.188',-0.087
'0:02.192',-0.072
'0:02.196',-0.085
'0:02.200',-0.070
'0:02.204',-0.062
'0:02.208',-0.070
'0:02.212',-0.068
'0:02.216',-0.070
'0:02.220',-0.068
'0:02.224',-0.060
'0:02.228',-0.052
'0:02.232',-0.030
'0:02.236',-0.022
'0:02.240',-0.022
'0:02.244',-0.030
'0:02.248',-0.033
'0:02.252',-0.030
'0:02.256',-0.020
'0:02.260',-0.005
'0:02.264',-0.003
'0:02.268',0.018
'0:02.272',0.020
'0:02.276',0.022
'0:02.280',0.015
'0:02.284',0.018
'0:02.288',0.035
'0:02.292',0.043
'0:02.296',0.070
'0:02.300',0.077
'0:02.304',0.083
'0:02.308',0.087
'0:02.312',0.072
'0:02.316',0.060
'0:02.320',0.077
'0:02.324',0.065
'0:02.328',0.070
'0:02.332',0.075
'0:02.336',0.060
'0:02.340',0.052
'0:02.344',0.040
'0:02.348',0.028
'0:02.352',0.025
'0:02.356',0.015
'0:02.360',0.025
'0:02.364',0.025
'0:02.368',0.015
'0:02.372',0.007
'0:02.376',-0.003
'0:02.380',-0.013
'0:02.384',-0.018
'0:02.388',-0.018
'0:02.392',-0.018
'0:02.396',-0.018
'0:02.400',-0.010
'0:02.404',-0.022
'0:02.408',-0.025
'0:02.412',-0.030
'0:02.416',-0.037
'0:02.420',-0.035
'0:02.424',-0.037
'0:02.428',-0.028
'0:02.432',-0.018
'0:02.436',-0.022
'0:02.440',-0.025
'0:02.444',-0.035
'0:02.448',-0.037
'0:02.452',-0.043
'0:02.456',-0.040
'0:02.460',-0.035
'0:02.464',-0.015
'0:02.468',-0.020
'0:02.472',-0.020
'0:02.476',-0.028
'0:02.480',-0.022
'0:02.484',-0.037
'0:02.488',-0.045
'0:02.492',-0.025
'0:02.496',-0.013
'0:02.500',-0.007
'0:02.504',-0.013
'0:02.508',-0.013
'0:02.512',-0.033
'0:02.516',-0.022
'0:02.520',-0.030
'0:02.524',-0.022
'0:02.528',-0.015
'0:02.532',-0.010
'0:02.536',-0.007
'0:02.540',-0.010
'0:02.544',-0.028
'0:02.548',-0.030
'0:02.552',-0.025
'0:02.556',-0.033
'0:02.560',-0.025
'0:02.564',-0.013
'0:02.568',-0.022
'0:02.572',-0.025
'0:02.576',-0.040
'0:02.580',-0.048
'0:02.584',-0.033
'0:02.588',-0.035
'0:02.592',-0.037
'0:02.596',-0.043
'0:02.600',-0.028
'0:02.604',-0.030
'0:02.608',-0.028
'0:02.612',-0.030
'0:02.616',-0.033
'0:02.620',-0.037
'0:02.624',-0.043
'0:02.628',-0.033
'0:02.632',-0.020
'0:02.636',-0.013
'0:02.640',-0.030
'0:02.644',-0.030
'0:02.648',-0.035
'0:02.652',-0.030
'0:02.656',-0.035
'0:02.660',-0.022
'0:02.664',-0.013
'0:02.668',-0.010
'0:02.672',-0.013
'0:02.676',-0.015
'0:02.680',-0.020
'0:02.684',-0.013
'0:02.688',-0.015
'0:02.692',-0.007
'0:02.696',-0.007
'0:02.700',0.000
'0:02.704',-0.007
'0:02.708',-0.030
'0:02.712',-0.035
'0:02.716',-0.040
'0:02.720',-0.048
'0:02.724',-0.050
'0:02.728',-0.052
'0:02.732',-0.050
'0:02.736',-0.048
'0:02.740',-0.052
'0:02.744',-0.050
'0:02.748',-0.055
'0:02.752',-0.050
'0:02.756',-0.050
'0:02.760',-0.040
'0:02.764',-0.035
'0:02.768',-0.020
'0:02.772',-0.037
'0:02.776',-0.052
'0:02.780',-0.050
'0:02.784',-0.058
'0:02.788',-0.065
'0:02.792',-0.058
'0:02.796',-0.045
'0:02.800',-0.043
'0:02.804',-0.040
'0:02.808',-0.050
'0:02.812',-0.055
'0:02.816',-0.052
'0:02.820',-0.058
'0:02.824',-0.050
'0:02.828',-0.003
'0:02.832',0.058
'0:02.836',0.160
'0:02.840',0.282
'0:02.844',0.463
'0:02.848',0.677
'0:02.852',0.902
'0:02.856',1.093
'0:02.860',1.195
'0:02.864',1.177
'0:02.868',1.010
'0:02.872',0.713
'0:02.876',0.340
'0:02.880',-0.013
'0:02.884',-0.237
'0:02.888',-0.333
'0:02.892',-0.365
'0:02.896',-0.352
'0:02.900',-0.302
'0:02.904',-0.245
'0:02.908',-0.198
'0:02.912',-0.163
'0:02.916',-0.150
'0:02.920',-0.128
'0:02.924',-0.122
'0:02.928',-0.128
'0:02.932',-0.117
'0:02.936',-0.125
'0:02.940',-0.128
'0:02.944',-0.130
'0:02.948',-0.122
'0:02.952',-0.130
'0:02.956',-0.125
'0:02.960',-0.130
'0:02.964',-0.110
'0:02.968',-0.117
'0:02.972',-0.128
'0:02.976',-0.125
'0:02.980',-0.133
'0:02.984',-0.133
'0:02.988',-0.140
'0:02.992',-0.117
'0:02.996',-0.113
'0:03.000',-0.113
'0:03.004',-0.100
'0:03.008',-0.110
'0:03.012',-0.117
'0:03.016',-0.120
'0:03.020',-0.117
'0:03.024',-0.120
'0:03.028',-0.105
'0:03.032',-0.095
'0:03.036',-0.085
'0:03.040',-0.087
'0:03.044',-0.090
'0:03.048',-0.098
'0:03.052',-0.090
'0:03.056',-0.072
'0:03.060',-0.060
'0:03.064',-0.048
'0:03.068',-0.040
'0:03.072',-0.043
'0:03.076',-0.030
'0:03.080',-0.040
'0:03.084',-0.045
'0:03.088',-0.035
'0:03.092',-0.025
'0:03.096',-0.007
'0:03.100',0.000
'0:03.104',0.003
'0:03.108',0.000
'0:03.112',0.005
'0:03.116',0.010
'0:03.120',0.028
'0:03.124',0.045
'0:03.128',0.040
'0:03.132',0.052
'0:03.136',0.050
'0:03.140',0.052
'0:03.144',0.030
'0:03.148',0.025
'0:03.152',0.013
'0:03.156',0.005
'0:03.160',0.013
'0:03.164',0.003
'0:03.168',-0.003
'0:03.172',-0.005
'0:03.176',-0.015
'0:03.180',-0.040
'0:03.184',-0.037
'0:03.188',-0.040
'0:03.192',-0.045
'0:03.196',-0.045
'0:03.200',-0.050
'0:03.204',-0.045
'0:03.208',-0.065
'0:03.212',-0.062
'0:03.216',-0.070
'0:03.220',-0.070
'0:03.224',-0.068
'0:03.228',-0.055
'0:03.232',-0.048
'0:03.236',-0.058
'0:03.240',-0.058
'0:03.244',-0.068
'0:03.248',-0.070
'0:03.252',-0.072
'0:03.256',-0.068
'0:03.260',-0.070
'0:03.264',-0.050
'0:03.268',-0.058
'0:03.272',-0.050
'0:03.276',-0.028
'0:03.280',-0.020
'0:03.284',-0.007
'0:03.288',0.020
'0:03.292',0.068
'0:03.296',0.110
'0:03.300',0.150
'0:03.304',0.172
'0:03.308',0.198
'0:03.312',0.225
'0:03.316',0.263
'0:03.320',0.305
'0:03.324',0.372
'0:03.328',0.460
'0:03.332',0.562
'0:03.336',0.637
'0:03.340',0.693
'0:03.344',0.748
'0:03.348',0.807
'0:03.352',0.875
'0:03.356',0.930
'0:03.360',0.945
'0:03.364',0.902
'0:03.368',0.818
'0:03.372',0.690
'0:03.376',0.590
'0:03.380',0.517
'0:03.384',0.482
'0:03.388',0.475
'0:03.392',0.450
'0:03.396',0.443
'0:03.400',0.432
'0:03.404',0.393
'0:03.408',0.297
'0:03.412',0.190
'0:03.416',0.105
'0:03.420',0.033
'0:03.424',-0.028
'0:03.428',-0.083
'0:03.432',-0.120
'0:03.436',-0.170
'0:03.440',-0.220
'0:03.444',-0.265
'0:03.448',-0.312
'0:03.452',-0.343
'0:03.456',-0.370
'0:03.460',-0.362
'0:03.464',-0.367
'0:03.468',-0.367
'0:03.472',-0.388
'0:03.476',-0.407
'0:03.480',-0.422
'0:03.484',-0.440
'0:03.488',-0.438
'0:03.492',-0.432
'0:03.496',-0.432
'0:03.500',-0.435
'0:03.504',-0.440
'0:03.508',-0.455
'0:03.512',-0.460
'0:03.516',-0.485
'0:03.520',-0.472
'0:03.524',-0.480
'0:03.528',-0.470
'0:03.532',-0.475
'0:03.536',-0.490
'0:03.540',-0.475
'0:03.544',-0.490
'0:03.548',-0.497
'0:03.552',-0.482
'0:03.556',-0.482
'0:03.560',-0.482
'0:03.564',-0.468
'0:03.568',-0.463
'0:03.572',-0.477
'0:03.576',-0.472
'0:03.580',-0.460
'0:03.584',-0.460
'0:03.588',-0.448
'0:03.592',-0.432
'0:03.596',-0.430
'0:03.600',-0.405
'0:03.604',-0.403
'0:03.608',-0.398
'0:03.612',-0.388
'0:03.616',-0.380
'0:03.620',-0.380
'0:03.624',-0.362
'0:03.628',-0.347
'0:03.632',-0.333
'0:03.636',-0.312
'0:03.640',-0.315
'0:03.644',-0.302
'0:03.648',-0.302
'0:03.652',-0.295
'0:03.656',-0.270
'0:03.660',-0.260
'0:03.664',-0.242
'0:03.668',-0.235
'0:03.672',-0.223
'0:03.676',-0.233
'0:03.680',-0.228
'0:03.684',-0.207
'0:03.688',-0.200
'0:03.692',-0.180
'0:03.696',-0.177
'0:03.700',-0.168
'0:03.704',-0.155
'0:03.708',-0.160
'0:03.712',-0.150
'0:03.716',-0.172
'0:03.720',-0.163
'0:03.724',-0.155
'0:03.728',-0.140
'0:03.732',-0.140
'0:03.736',-0.128
'0:03.740',-0.138
'0:03.744',-0.145
'0:03.748',-0.155
'0:03.752',-0.145
'0:03.756',-0.130
'0:03.760',-0.135
'0:03.764',-0.130
'0:03.768',-0.140
'0:03.772',-0.122
'0:03.776',-0.128
'0:03.780',-0.130
'0:03.784',-0.133
'0:03.788',-0.135
'0:03.792',-0.120
'0:03.796',-0.122
'0:03.800',-0.110
'0:03.804',-0.102
'0:03.808',-0.115
'0:03.812',-0.128
'0:03.816',-0.133
'0:03.820',-0.130
'0:03.824',-0.125
'0:03.828',-0.113
'0:03.832',-0.115
'0:03.836',-0.105
'0:03.840',-0.113
'0:03.844',-0.115
'0:03.848',-0.133
'0:03.852',-0.130
'0:03.856',-0.120
'0:03.860',-0.120
'0:03.864',-0.107
'0:03.868',-0.117
'0:03.872',-0.117
'0:03.876',-0.125
'0:03.880',-0.130
'0:03.884',-0.120
'0:03.888',-0.130
'0:03.892',-0.117
'0:03.896',-0.115
'0:03.900',-0.120
'0:03.904',-0.117
'0:03.908',-0.122
'0:03.912',-0.117
'0:03.916',-0.128
'0:03.920',-0.125
'0:03.924',-0.117
'0:03.928',-0.130
'0:03.932',-0.117
'0:03.936',-0.110
'0:03.940',-0.113
'0:03.944',-0.115
'0:03.948',-0.120
'0:03.952',-0.135
'0:03.956',-0.117
'0:03.960',-0.115
'0:03.964',-0.115
'0:03.968',-0.110
'0:03.972',-0.107
'0:03.976',-0.105
'0:03.980',-0.115
'0:03.984',-0.110
'0:03.988',-0.122
'0:03.992',-0.125
'0:03.996',-0.122
'0:04.000',-0.110
'0:04.004',-0.105
'0:04.008',-0.102
'0:04.012',-0.107
'0:04.016',-0.125
'0:04.020',-0.125
'0:04.024',-0.115
'0:04.028',-0.110
'0:04.032',-0.090
'0:04.036',-0.105
'0:04.040',-0.100
'0:04.044',-0.102
'0:04.048',-0.117
'0:04.052',-0.125
'0:04.056',-0.110
'0:04.060',-0.115
'0:04.064',-0.107
'0:04.068',-0.095
'0:04.072',-0.113
'0:04.076',-0.113
'0:04.080',-0.120
'0:04.084',-0.122
'0:04.088',-0.130
'0:04.092',-0.115
'0:04.096',-0.102
'0:04.100',-0.100
'0:04.104',-0.105
'0:04.108',-0.115
'0:04.112',-0.120
'0:04.116',-0.138
'0:04.120',-0.140
'0:04.124',-0.122
'0:04.128',-0.117
'0:04.132',-0.107
'0:04.136',-0.107
'0:04.140',-0.113
'0:04.144',-0.115
'0:04.148',-0.130
'0:04.152',-0.130
'0:04.156',-0.120
'0:04.160',-0.120
'0:04.164',-0.102
'0:04.168',-0.105
'0:04.172',-0.110
'0:04.176',-0.113
'0:04.180',-0.117
'0:04.184',-0.117
'0:04.188',-0.117
'0:04.192',-0.120
'0:04.196',-0.107
'0:04.200',-0.095
'0:04.204',-0.083
'0:04.208',-0.090
'0:04.212',-0.092
'0:04.216',-0.085
'0:04.220',-0.100
'0:04.224',-0.105
'0:04.228',-0.090
'0:04.232',-0.077
'0:04.236',-0.065
'0:04.240',-0.062
'0:04.244',-0.068
'0:04.248',-0.080
'0:04.252',-0.090
'0:04.256',-0.087
'0:04.260',-0.083
'0:04.264',-0.072
'0:04.268',-0.060
'0:04.272',-0.077
'0:04.276',-0.102
'0:04.280',-0.098
'0:04.284',-0.102
'0:04.288',-0.098
'0:04.292',-0.087
'0:04.296',-0.055
'0:04.300',-0.015
'0:04.304',0.055
'0:04.308',0.158
'0:04.312',0.310
'0:04.316',0.482
'0:04.320',0.688
'0:04.324',0.865
'0:04.328',0.990
'0:04.332',0.995
'0:04.336',0.828
'0:04.340',0.537
'0:04.344',0.270
'0:04.348',0.107
'0:04.352',0.007
'0:04.356',-0.052
'0:04.360',-0.110
'0:04.364',-0.163
'0:04.368',-0.215
'0:04.372',-0.237
'0:04.376',-0.235
'0:04.380',-0.210
'0:04.384',-0.193
'0:04.388',-0.190
'0:04.392',-0.190
'0:04.396',-0.195
'0:04.400',-0.190
'0:04.404',-0.198
'0:04.408',-0.205
'0:04.412',-0.215
'0:04.416',-0.210
'0:04.420',-0.220
'0:04.424',-0.205
'0:04.428',-0.212
'0:04.432',-0.200
'0:04.436',-0.200
'0:04.440',-0.207
'0:04.444',-0.220
'0:04.448',-0.228
'0:04.452',-0.225
'0:04.456',-0.225
'0:04.460',-0.210
'0:04.464',-0.217
'0:04.468',-0.203
'0:04.472',-0.207
'0:04.476',-0.223
'0:04.480',-0.235
'0:04.484',-0.230
'0:04.488',-0.240
'0:04.492',-0.225
'0:04.496',-0.217
'0:04.500',-0.200
'0:04.504',-0.212
'0:04.508',-0.215
'0:04.512',-0.220
'0:04.516',-0.203
'0:04.520',-0.212
'0:04.524',-0.203
'0:04.528',-0.185
'0:04.532',-0.165
'0:04.536',-0.165
'0:04.540',-0.155
'0:04.544',-0.170
'0:04.548',-0.165
'0:04.552',-0.172
'0:04.556',-0.150
'0:04.560',-0.140
'0:04.564',-0.113
'0:04.568',-0.102
'0:04.572',-0.102
'0:04.576',-0.105
'0:04.580',-0.090
'0:04.584',-0.095
'0:04.588',-0.087
'0:04.592',-0.070
'0:04.596',-0.052
'0:04.600',-0.040
'0:04.604',-0.045
'0:04.608',-0.043
'0:04.612',-0.048
'0:04.616',-0.055
'0:04.620',-0.058
'0:04.624',-0.045
'0:04.628',-0.045
'0:04.632',-0.052
'0:04.636',-0.058
'0:04.640',-0.068
'0:04.644',-0.075
'0:04.648',-0.092
'0:04.652',-0.098
'0:04.656',-0.098
'0:04.660',-0.095
'0:04.664',-0.090
'0:04.668',-0.092
'0:04.672',-0.095
'0:04.676',-0.120
'0:04.680',-0.117
'0:04.684',-0.120
'0:04.688',-0.122
'0:04.692',-0.110
'0:04.696',-0.117
'0:04.700',-0.102
'0:04.704',-0.115
'0:04.708',-0.125
'0:04.712',-0.133
'0:04.716',-0.140
'0:04.720',-0.115
'0:04.724',-0.120
'0:04.728',-0.120
'0:04.732',-0.107
'0:04.736',-0.110
'0:04.740',-0.128
'0:04.744',-0.117
'0:04.748',-0.120
'0:04.752',-0.125
'0:04.756',-0.120
'0:04.760',-0.113
'0:04.764',-0.102
'0:04.768',-0.090
'0:04.772',-0.102
'0:04.776',-0.107
'0:04.780',-0.098
'0:04.784',-0.107
'0:04.788',-0.110
'0:04.792',-0.098
'0:04.796',-0.095
'0:04.800',-0.077
'0:04.804',-0.075
'0:04.808',-0.090
'0:04.812',-0.098
'0:04.816',-0.098
'0:04.820',-0.092
'0:04.824',-0.090
'0:04.828',-0.090
'0:04.832',-0.087
'0:04.836',-0.080
'0:04.840',-0.092
'0:04.844',-0.090
'0:04.848',-0.100
'0:04.852',-0.095
'0:04.856',-0.098
'0:04.860',-0.087
